Node_ID           X-Coord            Y-Coord           
NODO4410         5649528.219        6154243.522       
NODO4412         5648514.809        6151338.074       
NODO4413         5648526.571        6151263.188       
NODO4414         5648843.608        6151506.721       
NODO4415         5648784.089        6151610.169       
NODO4416         5648998.477        6153170.132       
NODO4417         5649080.328        6153219.059       
NODO4419         5648970.144        6153422.083       
NODO4420         5650017.620        6151855.648       
NODO4422         5649781.405        6151768.735       
NODO4425         5650018.646        6154420.195       
NODO4426         5651002.488        6153749.151       
NODO4429         5650890.539        6153941.339       
NODO4430         5650845.255        6154024.460       
NODO4431         5651211.012        6154106.140       
NODO4433         5651026.992        6154019.175       
NODO4434         5650981.588        6154104.458       
NODO4436         5650787.058        6154114.008       
NODO4437         5650754.386        6153969.867       
NODO4438         5651592.505        6154054.249       
NODO4441         5651395.032        6153976.894       
NODO4443         5649199.696        6153966.941       
NODO4445         5650382.176        6150266.829       
NODO4447         5649040.609        6147234.891       
NODO4451         5649469.166        6148828.091       
NODO4452         5649230.498        6148337.709       
NODO4453         5649307.728        6148385.182       
NODO4455         5649825.543        6150524.172       
NODO4456         5650070.943        6151084.246       
NODO4458         5650444.239        6151214.788       
NODO4459         5650397.643        6151286.496       
NODO4462         5650675.401        6150946.398       
NODO4465         5650531.158        6151152.762       
NODO4466         5650474.844        6151233.328       
NODO4467         5650037.459        6150953.191       
NODO4469         5650121.862        6151008.754       
NODO4473         5649143.358        6148623.189       
NODO4474         5649074.656        6148725.725       
NODO4475         5649181.066        6148797.526       
NODO4476         5649632.180        6150701.359       
NODO4477         5649503.524        6150627.512       
NODO4479         5649523.143        6150330.870       
NODO4481         5650081.970        6150703.610       
NODO4482         5649999.177        6150642.791       
NODO4483         5651851.169        6157136.560       
NODO4487         5650030.448        6157005.304       
NODO4489         5650198.656        6157172.718       
NODO4491         5653237.666        6157042.581       
NODO4493         5653095.696        6156890.214       
NODO4495         5652958.927        6156742.246       
NODO4497         5652885.742        6156666.263       
NODO4498         5653067.901        6157055.468       
NODO4500         5652925.727        6156905.837       
NODO4501         5650157.504        6150592.762       
NODO4503         5649490.130        6148511.856       
NODO4505         5649613.149        6148598.588       
NODO4507         5651198.760        6153863.022       
NODO4511         5649465.667        6153965.397       
NODO4513         5649640.099        6154070.395       
NODO4515         5650672.360        6151505.176       
NODO4517         5650539.735        6151726.794       
NODO4519         5650407.109        6151948.413       
NODO4520         5649879.819        6148336.998       
NODO4523         5649757.200        6148539.076       
NODO4524         5650034.026        6148015.048       
NODO4525         5649948.879        6147964.823       
NODO4526         5649770.737        6147856.525       
NODO4528         5649648.117        6148187.108       
NODO4530         5649676.499        6148395.987       
NODO4531         5649343.627        6148007.200       
NODO4533         5649546.620        6148127.139       
NODO4534         5649218.995        6147937.250       
NODO4537         5649420.731        6147466.496       
NODO4540         5649186.674        6147919.110       
NODO4541         5649580.136        6147499.260       
NODO4544         5649604.464        6147758.625       
NODO4548         5649634.761        6148056.013       
NODO4549         5649568.365        6147280.310       
NODO4551         5648098.791        6147768.925       
NODO4553         5648317.042        6147912.851       
NODO4555         5648918.774        6147490.921       
NODO4557         5648735.531        6147380.269       
NODO4560         5649143.218        6147012.557       
NODO4562         5648832.057        6146808.910       
